Date,CustomerID,Product,ShippingAddress,PaymentMethod,OrderStatus,CouponCode,ReferralSource,TotalPrice,TotalPrice_computed,Total_same
2023-11-30,C49831,Desk,213 Main St,Gift Card,Shipped,WINTER15,Instagram,1474.29,1474.29,True
2025-03-15,C13324,Tablet,440 Main St,Gift Card,Shipped,,Instagram,1199.48,1199.48,True
2023-02-25,C61225,Monitor,996 Main St,Gift Card,Returned,,Instagram,1300.5,1300.5,True
2024-10-08,C16400,Laptop,123 Main St,Debit Card,Pending,,Email,628.44,628.44,True
2023-08-21,C38642,Laptop,930 Main St,Debit Card,Delivered,WINTER15,Email,1046.0,1046.0,True
2023-06-09,C86773,Phone,557 Main St,Gift Card,Returned,FREESHIP,Instagram,789.44,789.44,True
2023-06-28,C66093,Printer,615 Main St,Credit Card,Shipped,SAVE10,Instagram,2595.64,2595.64,True
2024-04-23,C33051,Phone,397 Main St,Online,Delivered,SAVE10,Email,883.08,883.08,True
2025-05-03,C18169,Tablet,782 Main St,Debit Card,Returned,,Facebook,929.84,929.84,True
2024-12-26,C81370,Monitor,344 Main St,Gift Card,Shipped,WINTER15,Google,2532.25,2532.25,True
2023-06-17,C91103,Monitor,155 Main St,Credit Card,Delivered,,Email,1023.44,1023.44,True
2024-09-19,C21953,Laptop,272 Main St,Cash,Cancelled,FREESHIP,Email,250.46,250.46,True
2023-08-17,C15146,Laptop,428 Main St,Debit Card,Cancelled,WINTER15,Instagram,190.55,190.55,True
2025-06-08,C43546,Monitor,904 Main St,Cash,Pending,SAVE10,Email,485.91,485.91,True
2024-06-03,C98474,Chair,997 Main St,Debit Card,Shipped,,Instagram,1388.68,1388.68,True
2023-04-24,C90292,Laptop,129 Main St,Online,Delivered,,Google,1105.28,1105.28,True
2024-07-25,C17075,Tablet,850 Main St,Online,Shipped,,Instagram,1259.04,1259.04,True
2024-01-08,C12487,Tablet,884 Main St,Gift Card,Cancelled,FREESHIP,Google,1427.07,1427.07,True
2023-03-12,C34555,Chair,903 Main St,Cash,Cancelled,SAVE10,Facebook,372.8,372.8,True
2025-06-30,C25110,Tablet,282 Main St,Online,Cancelled,SAVE10,Google,126.42,126.42,True
2023-03-20,C35136,Laptop,462 Main St,Online,Cancelled,WINTER15,Instagram,634.94,634.94,True
2024-04-08,C62277,Printer,474 Main St,Gift Card,Returned,SAVE10,Instagram,309.88,309.88,True
2024-02-25,C12472,Chair,912 Main St,Credit Card,Shipped,SAVE10,Email,252.93,252.93,True
2023-05-06,C24047,Monitor,362 Main St,Online,Cancelled,FREESHIP,Instagram,937.8,937.8,True
2023-10-13,C76929,Desk,563 Main St,Online,Delivered,WINTER15,Instagram,356.81,356.81,True
2023-03-19,C52914,Desk,168 Main St,Cash,Delivered,,Google,839.96,839.96,True
2023-03-16,C55164,Tablet,609 Main St,Gift Card,Cancelled,,Google,1979.64,1979.64,True
2025-06-20,C70426,Laptop,562 Main St,Online,Returned,,Google,672.64,672.64,True
2023-10-14,C69149,Printer,562 Main St,Credit Card,Delivered,WINTER15,Facebook,1062.98,1062.98,True
2024-05-20,C78684,Chair,858 Main St,Gift Card,Shipped,WINTER15,Google,1765.32,1765.32,True
2024-05-24,C58168,Phone,359 Main St,Credit Card,Returned,,Email,754.44,754.44,True
2024-11-24,C99024,Laptop,250 Main St,Credit Card,Delivered,FREESHIP,Email,684.65,684.65,True
2025-05-10,C22919,Tablet,267 Main St,Online,Pending,,Facebook,195.86,195.86,True
2023-05-28,C98354,Phone,393 Main St,Gift Card,Returned,FREESHIP,Instagram,151.02,151.02,True
2023-06-07,C38840,Monitor,766 Main St,Online,Returned,,Facebook,3390.95,3390.95,True
2023-04-14,C68936,Tablet,843 Main St,Debit Card,Shipped,WINTER15,Referral,1662.75,1662.75,True
2023-05-09,C33744,Chair,888 Main St,Gift Card,Returned,,Instagram,2307.48,2307.48,True
2023-10-16,C23555,Desk,156 Main St,Gift Card,Cancelled,FREESHIP,Referral,1633.44,1633.44,True
2024-07-22,C34337,Phone,325 Main St,Cash,Delivered,SAVE10,Google,950.55,950.55,True
2025-03-15,C69396,Printer,920 Main St,Credit Card,Shipped,SAVE10,Email,1808.25,1808.25,True
2023-08-17,C49198,Monitor,447 Main St,Cash,Cancelled,WINTER15,Google,1940.37,1940.37,True
2023-06-11,C43911,Chair,239 Main St,Cash,Pending,FREESHIP,Instagram,1674.84,1674.84,True
2025-02-16,C24347,Laptop,533 Main St,Credit Card,Returned,FREESHIP,Instagram,646.9,646.9,True
2024-07-18,C21043,Phone,195 Main St,Credit Card,Pending,WINTER15,Facebook,694.5,694.5,True
2024-12-02,C58858,Chair,948 Main St,Credit Card,Cancelled,SAVE10,Email,674.64,674.64,True
2024-04-09,C20670,Printer,432 Main St,Gift Card,Returned,WINTER15,Facebook,935.82,935.82,True
2024-06-08,C90993,Desk,950 Main St,Debit Card,Cancelled,WINTER15,Facebook,153.12,153.12,True
2023-12-28,C11473,Printer,562 Main St,Online,Shipped,SAVE10,Google,146.82,146.82,True
2023-09-24,C71899,Tablet,799 Main St,Gift Card,Pending,WINTER15,Facebook,2004.99,2004.99,True
2024-07-29,C48577,Printer,841 Main St,Cash,Pending,WINTER15,Instagram,1640.84,1640.84,True
2023-12-18,C13100,Desk,188 Main St,Debit Card,Pending,,Instagram,1177.64,1177.64,True
2025-03-01,C70659,Chair,568 Main St,Gift Card,Cancelled,FREESHIP,Email,1505.46,1505.46,True
2024-06-24,C49838,Printer,904 Main St,Credit Card,Cancelled,,Referral,1105.66,1105.66,True
2025-02-16,C11998,Chair,382 Main St,Cash,Cancelled,,Email,1495.98,1495.98,True
2024-08-23,C23405,Phone,484 Main St,Debit Card,Returned,,Email,2780.4,2780.4,True
2023-04-03,C41132,Chair,114 Main St,Debit Card,Pending,,Email,381.61,381.61,True
2023-02-16,C88463,Desk,292 Main St,Online,Cancelled,,Facebook,2539.7,2539.7,True
2025-05-12,C28152,Desk,821 Main St,Debit Card,Delivered,FREESHIP,Facebook,1714.59,1714.59,True
2024-10-03,C36383,Monitor,286 Main St,Cash,Pending,SAVE10,Instagram,2107.2,2107.2,True
2025-01-02,C19759,Chair,234 Main St,Online,Pending,FREESHIP,Email,1176.6,1176.6,True
2024-06-25,C54886,Phone,442 Main St,Cash,Returned,SAVE10,Email,355.15,355.15,True
2024-07-25,C27305,Chair,957 Main St,Credit Card,Pending,FREESHIP,Instagram,1390.58,1390.58,True
2023-02-20,C17921,Desk,119 Main St,Credit Card,Cancelled,SAVE10,Referral,1210.6,1210.6,True
2023-01-29,C94381,Chair,962 Main St,Cash,Cancelled,,Google,1216.08,1216.08,True
2023-11-09,C25162,Tablet,533 Main St,Credit Card,Shipped,,Referral,688.36,688.36,True
2024-12-16,C98317,Monitor,276 Main St,Debit Card,Shipped,,Instagram,2786.84,2786.84,True
2025-06-11,C53631,Monitor,593 Main St,Cash,Pending,SAVE10,Instagram,595.89,595.89,True
2023-08-13,C41478,Printer,667 Main St,Credit Card,Delivered,FREESHIP,Facebook,2138.28,2138.28,True
2023-07-19,C20512,Laptop,980 Main St,Credit Card,Shipped,,Referral,2763.12,2763.12,True
2024-05-29,C25841,Monitor,242 Main St,Debit Card,Delivered,FREESHIP,Google,904.65,904.65,True
2023-04-20,C82781,Monitor,661 Main St,Debit Card,Pending,SAVE10,Referral,109.68,109.68,True
2024-02-23,C66112,Desk,874 Main St,Debit Card,Returned,,Instagram,1866.8,1866.8,True
2024-09-04,C40466,Desk,449 Main St,Debit Card,Shipped,SAVE10,Email,541.64,541.64,True
2023-10-16,C32570,Phone,826 Main St,Cash,Cancelled,WINTER15,Email,11.39,11.39,True
2025-03-11,C29405,Phone,251 Main St,Debit Card,Delivered,WINTER15,Referral,448.74,448.74,True
2024-06-11,C30643,Laptop,966 Main St,Credit Card,Returned,WINTER15,Instagram,918.87,918.87,True
2024-01-08,C65890,Tablet,340 Main St,Debit Card,Delivered,WINTER15,Email,1577.85,1577.85,True
2023-07-14,C36992,Chair,617 Main St,Debit Card,Pending,,Google,671.37,671.37,True
2023-07-31,C95568,Chair,971 Main St,Cash,Delivered,WINTER15,Email,973.41,973.41,True
2023-10-17,C17966,Printer,360 Main St,Credit Card,Pending,FREESHIP,Facebook,185.74,185.74,True
2023-04-08,C89559,Laptop,297 Main St,Credit Card,Delivered,WINTER15,Google,662.84,662.84,True
2024-12-23,C15849,Chair,643 Main St,Cash,Cancelled,SAVE10,Instagram,525.43,525.43,True
2023-08-03,C94257,Printer,762 Main St,Cash,Returned,FREESHIP,Email,1394.38,1394.38,True
2023-08-28,C39911,Phone,699 Main St,Credit Card,Delivered,SAVE10,Facebook,2073.6,2073.6,True
2025-02-04,C28828,Desk,745 Main St,Credit Card,Pending,,Instagram,395.88,395.88,True
2024-10-04,C82921,Monitor,703 Main St,Online,Shipped,FREESHIP,Email,208.36,208.36,True
2023-11-27,C50159,Printer,105 Main St,Credit Card,Returned,WINTER15,Email,667.02,667.02,True
2024-09-10,C62512,Printer,368 Main St,Debit Card,Returned,FREESHIP,Referral,275.22,275.22,True
2023-08-13,C39260,Tablet,374 Main St,Debit Card,Cancelled,WINTER15,Email,427.66,427.66,True
2023-04-27,C23917,Printer,433 Main St,Cash,Shipped,SAVE10,Referral,127.55,127.55,True
2024-09-08,C65107,Monitor,456 Main St,Credit Card,Cancelled,FREESHIP,Google,70.24,70.24,True
2023-01-08,C84630,Laptop,907 Main St,Credit Card,Cancelled,WINTER15,Instagram,2592.75,2592.75,True
2023-10-31,C42235,Chair,722 Main St,Debit Card,Pending,FREESHIP,Google,1193.44,1193.44,True
2023-07-27,C70246,Desk,293 Main St,Online,Pending,FREESHIP,Instagram,476.22,476.22,True
2025-06-14,C18473,Chair,700 Main St,Gift Card,Returned,SAVE10,Google,840.58,840.58,True
2023-04-05,C12607,Desk,460 Main St,Gift Card,Shipped,WINTER15,Referral,281.52,281.52,True
2023-09-27,C10222,Laptop,979 Main St,Gift Card,Returned,,Google,204.08,204.08,True
2024-07-08,C77344,Chair,777 Main St,Gift Card,Returned,SAVE10,Google,343.31,343.31,True
2023-11-18,C65497,Monitor,676 Main St,Cash,Shipped,WINTER15,Facebook,163.32,163.32,True
2024-03-13,C26340,Desk,562 Main St,Gift Card,Delivered,WINTER15,Email,369.2,369.2,True
2023-10-07,C75619,Printer,924 Main St,Gift Card,Shipped,WINTER15,Facebook,742.58,742.58,True
2024-08-17,C96136,Tablet,149 Main St,Cash,Cancelled,,Referral,1946.1,1946.1,True
2025-06-08,C46886,Desk,754 Main St,Credit Card,Shipped,FREESHIP,Instagram,1849.17,1849.17,True
2025-02-10,C44148,Desk,809 Main St,Gift Card,Pending,WINTER15,Instagram,1505.72,1505.72,True
2024-02-28,C72007,Chair,999 Main St,Online,Pending,,Instagram,1298.55,1298.55,True
2025-06-16,C45104,Tablet,348 Main St,Cash,Returned,FREESHIP,Email,687.89,687.89,True
2023-11-19,C29885,Printer,725 Main St,Cash,Pending,FREESHIP,Email,568.32,568.32,True
2024-06-20,C21126,Desk,392 Main St,Credit Card,Cancelled,FREESHIP,Google,107.04,107.04,True
2024-03-04,C20095,Monitor,778 Main St,Online,Cancelled,,Facebook,1325.06,1325.06,True
2023-07-13,C79674,Tablet,275 Main St,Online,Delivered,FREESHIP,Instagram,873.68,873.68,True
2024-08-22,C64753,Chair,509 Main St,Debit Card,Cancelled,WINTER15,Instagram,1050.08,1050.08,True
2023-06-11,C57502,Tablet,201 Main St,Gift Card,Returned,SAVE10,Referral,2242.32,2242.32,True
